session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
SID_00310,459,TCP,7,2655.0208061173084,AES,0.3853178331369276,2,Chrome,1,1
SID_00311,456,UDP,2,1111.9577051650865,AES,0.19103258416516747,2,Chrome,1,0
SID_00312,719,TCP,6,852.1604925144311,AES,0.1247919255078034,1,Chrome,0,0
SID_00313,665,ICMP,2,167.65844166029746,AES,0.311150174143006,1,Chrome,1,0
SID_00314,662,TCP,2,3020.3860323046188,None,0.2056280711198109,0,Chrome,0,0
SID_00315,761,TCP,5,587.6644390849099,AES,0.22340484228220925,3,Chrome,0,1
SID_00316,504,TCP,4,2301.836606448674,AES,0.037554853742719885,1,Firefox,0,0
SID_00317,636,TCP,5,1000.1740737729253,AES,0.5302517473571433,2,Chrome,0,1
SID_00318,437,UDP,9,32.724964531539314,None,0.6555570079968134,2,Chrome,0,1
SID_00319,564,TCP,5,619.4779792906528,AES,0.7008459657944341,3,Chrome,0,1
SID_00320,473,TCP,3,1785.567995704509,AES,0.20655123111910872,1,Firefox,0,0
SID_00321,519,TCP,3,42.53556726617147,AES,0.09425905581465463,3,Edge,0,1
SID_00322,619,TCP,1,1612.287801821638,AES,0.2874080308809998,1,Safari,0,0
SID_00323,336,ICMP,1,760.2737507680163,AES,0.16636875138092846,1,Unknown,0,0
SID_00324,918,TCP,3,36.439237911325336,DES,0.09085754244181041,0,Edge,0,1
SID_00325,298,UDP,5,374.21077547878434,DES,0.12029214418424898,0,Chrome,0,0
SID_00326,257,TCP,1,24.50807464508797,DES,0.052748925467462966,2,Chrome,0,0
SID_00327,731,TCP,2,1.3742178261820717,AES,0.5961474019470724,2,Chrome,0,0
SID_00328,658,ICMP,3,1813.9684331432584,AES,0.27318903507019016,1,Firefox,0,1
SID_00329,624,TCP,4,1104.4989387299775,None,0.39292125625106983,1,Chrome,0,0
SID_00330,625,TCP,4,273.39754673335335,DES,0.869193051603424,3,Chrome,0,1
SID_00331,497,TCP,5,96.56933344668991,AES,0.3286811209903395,1,Firefox,0,1
SID_00332,320,TCP,5,44.77607148878523,AES,0.240583882405395,0,Chrome,0,0
SID_00333,515,UDP,4,1993.2775588933578,AES,0.4254693736072761,1,Firefox,0,0
SID_00334,364,TCP,5,785.8522366456999,DES,0.24210032516489993,2,Chrome,0,0
SID_00335,695,UDP,5,140.01516083320996,AES,0.268389912547167,1,Chrome,0,1
SID_00336,470,TCP,5,915.2107096600911,None,0.384418576359952,1,Chrome,0,0
SID_00337,334,TCP,4,5443.232509058146,AES,0.14000760011134178,1,Firefox,0,0
SID_00338,435,TCP,2,1241.0386833130349,AES,0.14942303929262868,0,Chrome,0,0
SID_00339,582,TCP,4,473.2415176636122,AES,0.15633929445889666,0,Chrome,0,0
SID_00340,387,ICMP,3,1346.3671189342156,None,0.5066329052737457,3,Chrome,0,1
SID_00341,335,TCP,10,1091.0212230897869,None,0.4197703769740367,2,Firefox,0,1
SID_00342,548,TCP,2,74.26541693697688,AES,0.4265191353104811,0,Chrome,0,0
SID_00343,548,UDP,8,2079.6791267522826,AES,0.5914842206986889,1,Chrome,0,1
SID_00344,398,UDP,1,1724.0444421342936,None,0.02016471702823241,3,Firefox,1,1
SID_00345,405,TCP,1,714.3709932653392,AES,0.3736617726316543,1,Firefox,1,0
SID_00346,546,UDP,5,567.6638976950851,AES,0.26627101840052847,0,Edge,1,0
SID_00347,210,TCP,5,206.7486239686035,None,0.050745957501456565,3,Chrome,0,1
SID_00348,218,TCP,2,1438.823738468799,None,0.7744699646334658,1,Safari,0,1
SID_00349,356,TCP,5,452.3471176973836,AES,0.36533143441217575,3,Chrome,1,1
SID_00350,457,TCP,8,692.6809547672295,AES,0.04071433427077645,2,Firefox,0,1
SID_00351,562,TCP,8,149.14798986223988,None,0.4366208732963352,1,Edge,0,1
SID_00352,795,TCP,5,192.45841079075373,AES,0.5160551428037631,4,Edge,0,1
SID_00353,671,TCP,3,3370.574061463249,AES,0.3641933104108133,3,Firefox,0,1
SID_00354,468,UDP,5,544.9748401627303,AES,0.26516960498335723,1,Unknown,0,1
SID_00355,496,ICMP,3,1353.1384774771834,None,0.2478240234067927,1,Chrome,0,0
SID_00356,299,UDP,5,1416.295905152199,AES,0.5835337686450378,0,Firefox,0,0
SID_00357,496,TCP,4,3192.434490595072,AES,0.46737988604157527,3,Chrome,0,1
SID_00358,442,TCP,2,3255.129333354427,AES,0.4621243006387462,3,Chrome,0,1
SID_00359,564,TCP,10,488.45108771215735,None,0.3186487050541128,2,Chrome,0,1
SID_00360,334,TCP,3,2401.7283523063475,DES,0.09425567057217321,3,Firefox,0,1
SID_00361,603,TCP,3,363.87692600138746,DES,0.6324430825034763,1,Edge,0,1
SID_00362,806,TCP,6,748.4586143609713,DES,0.7293871938831017,0,Chrome,0,1
SID_00363,478,UDP,5,1379.4859762518333,DES,0.5486421613532566,2,Firefox,0,0
SID_00364,580,TCP,7,1960.7431473749025,AES,0.21343418931278837,4,Chrome,0,1
SID_00365,638,TCP,4,593.5997740380213,None,0.2025300154068431,1,Firefox,0,0
SID_00366,419,TCP,5,432.8347035997963,DES,0.46121151797168,1,Chrome,1,0
SID_00367,544,TCP,3,1043.0877101840715,DES,0.23047314073592348,3,Chrome,1,1
SID_00368,502,TCP,2,486.93831568097164,DES,0.23201734282884542,2,Unknown,0,0
SID_00369,519,TCP,2,891.3091643951311,AES,0.5187905318426385,1,Edge,0,0
SID_00370,345,TCP,4,1304.606496740328,AES,0.31257790338712804,2,Firefox,1,0
SID_00371,504,TCP,5,1471.7214585564684,DES,0.5633426780295543,1,Chrome,0,0
SID_00372,599,TCP,5,234.7605878502669,AES,0.3277441859332334,2,Firefox,1,0
SID_00373,790,UDP,6,677.8934494854515,AES,0.056714208172026596,1,Chrome,0,0
SID_00374,691,UDP,7,20.282360395872487,DES,0.10043253390253419,1,Firefox,1,1
SID_00375,930,TCP,6,1278.625148805052,DES,0.38425312935976774,3,Edge,0,1
SID_00376,346,TCP,2,106.91213415339824,None,0.2879448991145958,2,Firefox,0,0
SID_00377,674,UDP,1,1642.610566371037,DES,0.26477858937097326,2,Edge,1,0
SID_00378,536,TCP,5,417.79188837905156,AES,0.29289096093687267,1,Chrome,1,0
SID_00379,937,TCP,6,146.4350007208238,AES,0.7638652715952837,1,Chrome,0,1
SID_00380,338,TCP,4,1270.982731292495,DES,0.39272110500358887,2,Chrome,1,1
SID_00381,332,TCP,6,178.80127935801005,None,0.2171521454160496,1,Edge,0,0
SID_00382,380,UDP,7,401.2478457048691,AES,0.2178273161837279,4,Chrome,1,1
SID_00383,75,UDP,2,669.3853366958781,DES,0.6964000292784972,1,Firefox,0,1
SID_00384,394,TCP,5,357.06710615021143,AES,0.07836688064924947,1,Chrome,0,0
SID_00385,348,TCP,2,157.81374339733782,AES,0.1329296203186743,3,Firefox,0,1
SID_00386,530,TCP,6,416.8271023025691,DES,0.09098571645196364,1,Safari,1,0
SID_00387,568,TCP,7,124.61633860549371,DES,0.3076052585875024,2,Chrome,0,1
SID_00388,875,ICMP,4,1015.9632083330908,AES,0.1268035010112213,3,Chrome,0,1
SID_00389,690,TCP,5,150.51554725543187,None,0.15034100034152068,2,Firefox,0,0
SID_00390,384,TCP,4,526.8150373921366,DES,0.11733538945788564,1,Edge,0,0
SID_00391,320,UDP,4,657.4724714273497,DES,0.3344906557050826,0,Chrome,0,0
SID_00392,598,UDP,2,2321.311931324601,AES,0.05497694078777064,2,Chrome,1,1
SID_00393,235,UDP,4,65.19224417074551,AES,0.24502451104057849,2,Chrome,0,0
SID_00394,866,TCP,8,2132.628166777973,None,0.11868772226497142,1,Chrome,0,1
SID_00395,735,TCP,2,186.7837861770372,DES,0.11947550930772256,2,Chrome,0,0
SID_00396,406,TCP,1,1470.7602446072638,None,0.38678527227921844,2,Chrome,0,0
SID_00397,157,TCP,7,75.88405038491372,AES,0.09911791977954806,2,Chrome,0,1
SID_00398,770,ICMP,2,3586.5303635004507,None,0.43741993949634017,1,Chrome,0,0
SID_00399,477,TCP,2,1318.6791908414502,AES,0.35712799389872574,0,Firefox,0,0
SID_00400,747,ICMP,3,52.015847660877355,AES,0.17239681531760268,4,Chrome,0,1
SID_00401,181,TCP,5,192.75181853158136,AES,0.4347811869383117,0,Chrome,0,1
SID_00402,380,UDP,4,636.223650897408,None,0.5199266775524624,3,Safari,0,1
SID_00403,501,TCP,5,593.1509539774886,AES,0.3771766425312655,0,Unknown,0,1
SID_00404,509,ICMP,6,793.8232753577087,AES,0.1488513664932715,2,Firefox,0,0
SID_00405,409,TCP,3,498.1609302112118,AES,0.18952034063649723,0,Chrome,0,0
SID_00406,624,TCP,4,1059.901481610723,AES,0.26300267855953613,2,Safari,1,0
SID_00407,286,UDP,4,342.7646284576921,DES,0.15715969526020332,0,Firefox,0,0
SID_00408,471,TCP,4,155.24345713718046,None,0.38391249684062284,2,Chrome,0,0
SID_00409,524,TCP,3,27.490555555123645,AES,0.36226968519708536,1,Edge,0,0
SID_00410,602,ICMP,5,314.15632646091484,AES,0.28906534942918777,1,Chrome,0,0
SID_00411,642,TCP,6,445.3264985677889,DES,0.3186402409074456,0,Firefox,0,0
SID_00412,275,TCP,6,860.8594653509111,AES,0.1454543588851636,1,Chrome,0,0
SID_00413,193,TCP,2,1313.8017528376006,None,0.2759642148318656,2,Firefox,1,0
SID_00414,755,UDP,6,219.6155862443666,AES,0.47960201429695815,2,Chrome,0,0
SID_00415,566,TCP,5,543.7151280048485,None,0.6151848120543157,2,Firefox,0,1
SID_00416,350,TCP,4,212.980595450182,AES,0.31926702935347534,3,Chrome,0,1
SID_00417,810,TCP,6,2415.452120872336,AES,0.4860501283877853,2,Firefox,0,0
SID_00418,523,TCP,1,834.2698472105207,DES,0.2457151008824127,1,Chrome,0,1
SID_00419,735,TCP,5,906.3205407982593,None,0.04177812820145487,2,Chrome,0,1
SID_00420,513,TCP,2,606.104444143641,AES,0.4407860222968099,1,Edge,0,1
SID_00421,912,TCP,6,264.838917966071,AES,0.5191063916049161,2,Chrome,0,1
SID_00422,851,TCP,7,178.944837530513,DES,0.2465114395775569,2,Firefox,0,1
SID_00423,450,TCP,4,855.1935030858665,AES,0.1404996633249835,1,Chrome,0,0
SID_00424,694,TCP,4,2037.8395540157076,DES,0.13422756191990115,4,Firefox,1,1
SID_00425,629,TCP,7,191.51357281417154,AES,0.181773886639099,0,Firefox,1,1
SID_00426,773,TCP,2,678.4652914507715,DES,0.16604092476873167,1,Firefox,0,0
SID_00427,307,TCP,6,602.8699075608242,None,0.7870270463385711,3,Edge,0,1
SID_00428,637,TCP,2,821.0030059019639,AES,0.14450700235960606,1,Edge,0,0
SID_00429,711,TCP,5,708.9777704723288,None,0.046325731661121104,2,Chrome,0,0
SID_00430,148,UDP,4,254.83705572921428,AES,0.23324136946734694,1,Firefox,0,1
SID_00431,263,TCP,3,940.6755581780217,DES,0.12179579509246297,3,Chrome,1,1
SID_00432,92,TCP,1,254.68878294385453,AES,0.29133182241836186,4,Chrome,0,1
SID_00433,446,TCP,2,846.7298282239082,AES,0.5754628119619334,1,Chrome,0,0
SID_00434,643,TCP,3,285.26379088683524,DES,0.2538752613652882,3,Chrome,0,1
SID_00435,800,UDP,3,68.81479967744049,DES,0.5646303781769566,1,Chrome,0,0
SID_00436,514,TCP,2,108.86043713950852,AES,0.3674370971536336,2,Firefox,0,1
SID_00437,825,TCP,8,1437.077970094992,AES,0.38395094492158865,3,Edge,1,1
SID_00438,223,TCP,5,103.49970247123395,AES,0.6259181133813,2,Chrome,0,1
SID_00439,159,TCP,4,320.99508897526187,AES,0.1650697828785725,2,Chrome,0,0
SID_00440,488,TCP,2,271.33946881162154,AES,0.11811211527247564,3,Chrome,0,1
SID_00441,576,TCP,6,47.68086939869976,DES,0.4409808884129393,2,Edge,0,0
SID_00442,493,UDP,4,732.0722289032649,None,0.5287362256055198,0,Unknown,0,1
SID_00443,86,TCP,4,1282.7069048148308,DES,0.3997248310487209,2,Chrome,0,1
SID_00444,482,TCP,3,3896.328707679077,AES,0.258230168398981,3,Chrome,0,1
SID_00445,239,TCP,3,2199.49891931006,None,0.6787590187557787,2,Chrome,0,1
SID_00446,633,TCP,5,40.46735178295716,AES,0.11679106684446965,2,Firefox,1,0
SID_00447,573,TCP,4,238.19529887877223,DES,0.04511962529747136,1,Chrome,0,0
SID_00448,312,TCP,3,424.9835810903341,AES,0.12332640653931172,2,Chrome,0,1
SID_00449,397,TCP,2,1663.6450617382643,DES,0.27724515595720695,3,Firefox,0,1
SID_00450,288,TCP,4,357.1356620606024,AES,0.37776182940943637,1,Edge,0,0
SID_00451,487,UDP,3,675.7573723530146,AES,0.2984365845475066,3,Firefox,0,1
SID_00452,691,TCP,5,862.0906489934802,DES,0.27966038834148715,2,Edge,1,0
SID_00453,302,UDP,4,283.0104774964186,None,0.6550560488426229,1,Chrome,0,1
SID_00454,600,TCP,2,697.7052942792316,AES,0.2846061885946446,2,Firefox,0,0
SID_00455,393,TCP,1,41.78067201334875,AES,0.3223757817435106,1,Chrome,0,0
SID_00456,341,UDP,6,523.4231991250443,AES,0.32768606230239183,2,Chrome,0,0
SID_00457,478,TCP,3,380.54149870966444,None,0.21034422748632023,3,Edge,0,1
SID_00458,292,UDP,2,351.74045239625815,None,0.03176349484188815,1,Firefox,1,0
SID_00459,389,UDP,2,214.19156324338755,AES,0.35844392064886466,1,Firefox,0,1
SID_00460,260,TCP,4,1361.8315323598167,AES,0.5165786017169385,1,Chrome,0,0
SID_00461,892,TCP,5,1709.1346908538821,AES,0.49920383665070917,2,Safari,0,0
SID_00462,507,TCP,5,1752.3233441273994,AES,0.28416743366940966,0,Firefox,1,0
SID_00463,360,ICMP,3,403.4865778239022,AES,0.1557709989883122,1,Edge,0,0
SID_00464,542,UDP,3,239.97788280236048,AES,0.5018388851042683,1,Chrome,1,0
SID_00465,477,TCP,2,82.87836042133783,AES,0.06339246196364633,2,Firefox,1,0
SID_00466,455,TCP,3,892.7882702452835,AES,0.08422302206920951,0,Edge,0,0
SID_00467,622,TCP,4,320.58239488844754,DES,0.5549443799111192,1,Chrome,0,0
SID_00468,651,TCP,6,259.1076528573121,None,0.3755605267831615,2,Chrome,0,0
SID_00469,393,TCP,3,371.4566393301081,None,0.2541381987119746,0,Chrome,0,0
SID_00470,384,TCP,5,647.248193926389,DES,0.43208192569025916,1,Firefox,1,0
SID_00471,444,TCP,5,141.31839768582626,None,0.5033289655180664,2,Chrome,0,0
SID_00472,64,TCP,4,2602.309128795854,AES,0.11970901815726022,0,Chrome,0,0
SID_00473,196,UDP,4,1055.24986022341,AES,0.40847149923599096,2,Chrome,0,0
SID_00474,773,UDP,2,38.33239482130345,AES,0.21913271863188924,1,Chrome,0,0
SID_00475,828,UDP,4,293.13528080005744,AES,0.5520509331788248,1,Safari,0,0
SID_00476,450,UDP,3,41.264089186286704,DES,0.17173328085832448,1,Safari,0,0
SID_00477,615,TCP,6,208.56128530447398,AES,0.4461973091437657,0,Unknown,0,1
SID_00478,562,TCP,3,270.16018893753994,DES,0.12809104653281253,2,Edge,0,0
SID_00479,1115,TCP,1,1012.6210590971119,DES,0.4574024783350627,1,Edge,0,0
SID_00480,723,UDP,3,1014.7802053854936,None,0.5298527426914112,3,Edge,0,1
SID_00481,474,UDP,3,37.1077070741238,DES,0.7914732046005589,2,Chrome,0,1
SID_00482,308,UDP,5,709.6334400472718,AES,0.18857974280621176,2,Chrome,1,0
SID_00483,178,UDP,6,2593.523797175267,DES,0.6579082363213408,1,Edge,0,1
SID_00484,540,TCP,8,791.8745688539061,DES,0.13399579667517234,1,Chrome,0,1
SID_00485,348,TCP,3,2586.122756422195,DES,0.3134185653690287,2,Edge,0,0
SID_00486,215,TCP,2,383.1504074999258,AES,0.31174679752301415,0,Chrome,0,0
SID_00487,370,TCP,6,492.6205213960546,AES,0.14528417379022512,0,Chrome,0,0
SID_00488,283,TCP,4,547.3285633258175,AES,0.15891360491389145,1,Chrome,0,0
SID_00489,837,TCP,7,2061.0608468592945,AES,0.0435771371911826,3,Chrome,0,1
SID_00490,676,TCP,3,382.791371814054,AES,0.5114578967837109,1,Edge,0,0
SID_00491,498,TCP,6,3279.5697093711424,AES,0.5487642479141687,4,Safari,0,1
SID_00492,795,TCP,7,626.6781713475829,None,0.1440893382198186,3,Firefox,1,1
SID_00493,515,TCP,3,196.84394159651754,AES,0.14776224642174834,1,Chrome,0,0
SID_00494,327,TCP,2,87.57341324246734,DES,0.2466059331941914,4,Chrome,0,1
SID_00495,804,TCP,4,151.83738130439949,DES,0.21508111472713617,1,Edge,0,0
SID_00496,607,TCP,5,32.060104561091926,DES,0.4155677504838529,3,Edge,0,1
SID_00497,292,UDP,6,942.9306555899634,AES,0.2869485415219307,1,Safari,0,1
SID_00498,461,TCP,6,582.0322080577412,DES,0.40662052182778824,3,Firefox,0,1
SID_00499,324,TCP,4,1071.2962647815316,DES,0.3392307240004005,2,Chrome,1,0
SID_00500,223,UDP,6,1219.5706661244094,None,0.609144954389227,1,Chrome,0,1
SID_00501,685,UDP,2,2143.1406281745503,AES,0.3956292628479452,2,Chrome,0,0
SID_00502,881,UDP,4,99.54254758626885,DES,0.35898362556081415,1,Chrome,0,0
SID_00503,220,TCP,2,164.7374052405895,None,0.3267986179665448,3,Safari,0,1
SID_00504,612,TCP,3,635.7441515689777,AES,0.619831457511168,1,Edge,0,1
SID_00505,369,TCP,4,110.97235996589414,DES,0.34446820291869035,2,Chrome,0,0
SID_00506,402,TCP,4,77.84485553862508,AES,0.27576463923842753,4,Firefox,1,1
SID_00507,381,UDP,8,878.1004577397412,AES,0.3786624796354609,0,Edge,0,1
SID_00508,327,TCP,2,1031.9485580782866,None,0.10226754120900818,1,Edge,0,0
SID_00509,509,TCP,6,1483.2509143250172,AES,0.0953972040353312,2,Edge,1,0
SID_00510,333,TCP,3,1979.141827860449,DES,0.42797170306678406,2,Edge,0,0
SID_00511,554,TCP,3,467.4334236104878,AES,0.5041812546089364,2,Firefox,0,0
SID_00512,489,TCP,5,3124.607657783129,AES,0.3549355641249846,0,Chrome,0,0
SID_00513,452,UDP,3,30.898691209998635,None,0.08161866229252959,2,Chrome,1,1
SID_00514,318,UDP,6,1632.9624148339556,AES,0.17453445346791757,3,Chrome,1,1
SID_00515,384,UDP,6,310.2681752114139,AES,0.479249768282443,1,Chrome,0,0
SID_00516,651,TCP,4,2037.9143244022027,AES,0.24347610952419269,1,Firefox,0,1
SID_00517,600,TCP,2,201.44472302339048,AES,0.037883137512918594,2,Chrome,0,0
SID_00518,304,TCP,5,1080.722173905118,AES,0.5003109601721245,3,Safari,0,1
SID_00519,519,TCP,5,443.3439575840872,DES,0.12144464118413098,2,Chrome,0,0
SID_00520,650,UDP,2,384.3209932767374,DES,0.5312668751436829,3,Chrome,0,1
SID_00521,166,TCP,3,49.00639147439193,AES,0.08385213081091818,2,Chrome,1,0
SID_00522,608,UDP,5,979.100245959024,DES,0.6586584852606695,1,Edge,0,1
SID_00523,367,TCP,7,154.2396578621673,DES,0.22889466542181103,3,Chrome,0,1
SID_00524,614,TCP,7,497.39556990155336,None,0.1169367632451486,1,Chrome,1,1
SID_00525,347,TCP,1,121.87608857038836,None,0.25997748725057257,3,Firefox,0,1
SID_00526,139,TCP,2,742.0387261710403,None,0.2968284262627954,0,Chrome,0,1
SID_00527,174,UDP,3,210.1951533368564,AES,0.41685891064251557,2,Firefox,0,1
SID_00528,509,TCP,8,721.9034188515179,AES,0.17760868039899053,0,Firefox,0,1
SID_00529,551,UDP,7,2344.1920715778606,DES,0.2089188016446435,0,Unknown,0,1
SID_00530,319,UDP,6,2029.8210540609477,AES,0.33256432167157224,1,Unknown,0,1
SID_00531,627,TCP,5,178.97933498090316,None,0.3411222836383881,2,Chrome,0,0
SID_00532,167,UDP,2,83.56483714882313,AES,0.46118690024021547,1,Firefox,0,0
SID_00533,486,TCP,2,34.878260140360965,AES,0.5180902811485432,1,Chrome,0,1
SID_00534,257,TCP,2,1410.5591597029345,AES,0.7627236947749233,1,Firefox,0,1
SID_00535,369,UDP,1,229.40741976519706,DES,0.185560846496481,3,Chrome,0,1
SID_00536,509,ICMP,3,267.1901087181883,DES,0.322963438935881,3,Chrome,1,1
SID_00537,327,TCP,3,205.20028216516906,None,0.16006426170508656,4,Chrome,0,1
SID_00538,423,TCP,3,1466.485057279488,AES,0.218726539926154,1,Chrome,0,0
SID_00539,701,TCP,2,3086.8614495928914,DES,0.5744886122090616,0,Chrome,0,1
SID_00540,384,TCP,6,1125.8073594529112,DES,0.32421844168014774,0,Firefox,0,0
SID_00541,667,TCP,4,1387.9005085924687,None,0.43549450193708006,3,Chrome,0,1
SID_00542,274,UDP,7,775.1215165095037,AES,0.5131188913044067,2,Firefox,1,1
SID_00543,605,TCP,4,601.9355181044742,AES,0.2602007874188997,1,Chrome,1,1
SID_00544,788,TCP,7,1022.8938782891751,AES,0.2672013507815763,2,Chrome,1,1
SID_00545,64,TCP,1,29.134430621373436,DES,0.5140630158307588,2,Edge,1,0
SID_00546,340,TCP,5,50.69314848683904,AES,0.21583356938084344,3,Unknown,1,1
SID_00547,615,TCP,5,929.9409886532911,AES,0.3251566704174881,2,Chrome,0,0
SID_00548,459,TCP,4,326.45876301326695,None,0.14052238383367052,1,Chrome,0,0
SID_00549,574,UDP,4,536.8492685016083,AES,0.3359260195933525,2,Edge,0,0
SID_00550,379,TCP,10,1218.580884098439,None,0.14550578837437284,0,Chrome,0,1
SID_00551,517,TCP,1,688.6051804467361,AES,0.24554054899077535,1,Chrome,0,0
SID_00552,468,UDP,5,1308.8796559759128,DES,0.20486779544856798,2,Chrome,0,0
SID_00553,733,TCP,3,434.6174048498677,DES,0.4611603867324969,1,Chrome,0,0
SID_00554,550,TCP,4,271.0942382786429,AES,0.1437247696960634,4,Chrome,0,1
SID_00555,567,TCP,5,214.13302150087574,AES,0.2922023750469405,2,Firefox,0,0
SID_00556,417,TCP,1,112.95685117623381,DES,0.3295033495716246,0,Edge,0,0
SID_00557,402,TCP,4,29.99247507050014,DES,0.4607046343891963,3,Firefox,0,1
SID_00558,413,TCP,5,43.69084296322954,None,0.12488333589851623,2,Chrome,0,0
SID_00559,578,UDP,4,252.8639504827696,AES,0.30060210179133195,0,Chrome,1,0
SID_00560,415,UDP,3,261.0414109968212,DES,0.10210914293738553,1,Chrome,0,0
SID_00561,557,TCP,5,384.7345790155134,AES,0.660001721259217,1,Chrome,0,1
SID_00562,915,TCP,2,716.4405827702604,DES,0.16819596418333999,2,Chrome,0,0
SID_00563,674,TCP,2,1139.3616023025886,DES,0.17413675667053585,1,Edge,0,0
SID_00564,434,TCP,4,176.22313469547151,AES,0.43368504563335364,2,Chrome,0,1
SID_00565,740,TCP,6,1139.1909235972876,AES,0.06359140985590846,2,Firefox,0,0
SID_00566,418,TCP,4,119.71888942754651,AES,0.5159011496375359,0,Firefox,0,0
SID_00567,92,TCP,7,3585.910537470248,DES,0.387774219346023,0,Chrome,1,1
SID_00568,298,UDP,7,268.4159891767951,DES,0.5243169696208322,1,Chrome,0,1
SID_00569,125,TCP,1,1452.8499985172155,AES,0.30918129349037726,2,Edge,0,1
SID_00570,429,UDP,2,169.03703432506114,None,0.6731715624225574,2,Chrome,0,1
SID_00571,503,UDP,4,2406.9369845901806,None,0.30383124697126274,1,Chrome,0,1
SID_00572,835,TCP,3,1401.8469577809424,DES,0.37310084971871876,3,Firefox,0,1
SID_00573,565,UDP,3,356.26662181538535,DES,0.11202464371198627,1,Firefox,0,0
SID_00574,456,UDP,3,437.814287224645,AES,0.5370388038197251,2,Chrome,0,0
SID_00575,665,TCP,3,3.0763020154606293,AES,0.4156810558019157,2,Chrome,0,0
SID_00576,64,TCP,5,231.67484580748314,DES,0.38244909933318216,0,Edge,0,1
SID_00577,547,TCP,2,273.1999139689734,AES,0.5082815486204378,1,Edge,0,1
SID_00578,654,UDP,3,482.2631137550463,AES,0.5212148901076991,2,Firefox,1,0
SID_00579,204,TCP,3,119.77490576314491,DES,0.6321987460104889,1,Safari,0,1
SID_00580,728,TCP,5,521.2463245354337,AES,0.023215297653779214,1,Chrome,1,0
SID_00581,567,TCP,5,883.2259258129379,AES,0.4046713256917472,3,Chrome,0,1
SID_00582,416,TCP,4,371.2583421632176,AES,0.11307763541394596,2,Unknown,0,1
SID_00583,626,TCP,7,211.3758745796674,DES,0.3129692244575058,0,Edge,0,1
SID_00584,954,UDP,5,634.7568436248279,DES,0.2763542712184483,1,Chrome,0,0
SID_00585,536,TCP,3,23.546264180349848,AES,0.19919660041921142,1,Chrome,0,0
SID_00586,549,UDP,5,333.4280915720289,AES,0.16236204666406934,1,Chrome,0,0
SID_00587,408,UDP,10,599.9268324566538,AES,0.3504231144363717,1,Firefox,0,1
SID_00588,330,TCP,2,327.3891479419907,AES,0.1035812988191937,5,Chrome,0,1
SID_00589,666,TCP,1,339.02314092820245,AES,0.2181042749690882,4,Chrome,0,1
SID_00590,328,UDP,3,1508.662714491907,AES,0.2298113673713112,0,Chrome,1,0
